,label,distance_type,algorithm,precisao,radius_min,silhouette_mean,silhouette_max,rand_index_mean,rand_index_max,exec_time_mean
703,9: 0.1,euclidean,Busca Binaria 2,20,0.8999023286475738,0.732075397413502,0.732075397413502,1.0,1.0,1.1785681000001205
704,9: 0.1,euclidean,Busca Binaria 2,3,1.0715992225063349,0.7279428043868317,0.7279428043868317,0.9800680223095938,0.9800680223095938,0.24761519999992743
705,9: 0.1,euclidean,Busca Binaria 2,4,0.937649319693043,0.732075397413502,0.732075397413502,1.0,1.0,0.3755805999999211
706,9: 0.1,euclidean,Busca Binaria 2,5,1.0046242710996889,0.732075397413502,0.732075397413502,1.0,1.0,0.44081640000013067
707,9: 0.1,euclidean,Busca Binaria 2,6,1.0046242710996889,0.732075397413502,0.732075397413502,1.0,1.0,0.42117170000028636
708,9: 0.1,manhattan,Busca Binaria 1,2,1.5054096054172736,0.7092732135337694,0.718849484135652,0.9739340459539211,1.0,0.0006501800000326814
709,9: 0.1,manhattan,Busca Binaria 1,20,1.3164983414562195,0.7120533439075778,0.718849484135652,0.97997383692433,1.0,0.004231240000035541
710,9: 0.1,manhattan,Busca Binaria 1,3,1.5054096054172736,0.7097641770096597,0.718849484135652,0.9753981376939755,1.0,0.000761220000049434
711,9: 0.1,manhattan,Busca Binaria 1,4,1.3172334047401144,0.7048046118264902,0.718849484135652,0.9673966660312083,1.0,0.0009577433332954873
712,9: 0.1,manhattan,Busca Binaria 1,5,1.3172334047401144,0.7130494907510643,0.718849484135652,0.9832909652569135,1.0,0.0012741833333166142
713,9: 0.1,manhattan,Busca Binaria 1,6,1.3172334047401144,0.714704756107924,0.718849484135652,0.9875868187729292,1.0,0.0014851433333205933
714,9: 0.1,manhattan,Busca Binaria 2,2,1.5054096054172736,0.718849484135652,0.718849484135652,1.0,1.0,0.007466000000022177
715,9: 0.1,manhattan,Busca Binaria 2,20,1.249297477798867,0.718849484135652,0.718849484135652,1.0,1.0,0.08738139999968553
716,9: 0.1,manhattan,Busca Binaria 2,3,1.5054096054172736,0.718849484135652,0.718849484135652,1.0,1.0,0.013326700000106939
717,9: 0.1,manhattan,Busca Binaria 2,4,1.3172334047401144,0.7150781463046986,0.7150781463046986,0.9899831669528851,0.9899831669528851,0.01755959999991319
718,9: 0.1,manhattan,Busca Binaria 2,5,1.3172334047401144,0.718849484135652,0.718849484135652,1.0,1.0,0.024013100000047416
719,9: 0.1,manhattan,Busca Binaria 2,6,1.2701893545708245,0.718849484135652,0.718849484135652,1.0,1.0,0.0249058999997942
